TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
AALR3;7,09;;-3,19;0,83;0,31;30,10;1,60;-22,81;45,33;86,24;40,90;0,75;0,73;-3,75;-0,39;0,74;-25,92;-9,58;-0,51;0,37;0,62;0,42;0,13;;649.693,71;8,58;-2,22;-0,03;838.696.065,44
ABCB4;24,59;6,41;6,01;1,02;0,10;25,50;17,06;15,50;5,46;5,46;;;0,93;-2,84;-0,10;0,05;16,95;1,73;;0,10;0,91;0,11;18,70;17,80;17.414.648,39;24,15;4,09;-0,33;5.826.258.600,64
ABEV3;12,63;5,78;13,19;2,20;1,44;50,30;22,59;18,29;10,68;9,93;-0,75;-0,15;2,41;53,68;-1,98;1,11;16,71;10,94;18,63;0,65;0,34;0,60;10,72;15,72;357.991.792,94;5,73;0,96;0,87;198.970.914.376,92
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;;-1,21;-0,38;-0,58;25.439.770,20
AERI3;0,55;;-6,24;0,84;0,18;12,62;9,03;-3,39;2,34;5,86;3,51;1,26;0,21;0,83;-0,55;1,46;-13,42;-2,86;10,53;0,21;0,79;0,84;;;2.839.092,16;0,66;-0,09;-0,03;683.322.163,15
AESB3;10,32;;39,37;1,39;0,31;35,54;28,78;4,90;6,70;16,66;9,96;2,06;1,93;19,02;-0,38;1,11;3,53;0,80;5,04;0,23;0,72;0,16;;;26.490.598,74;7,43;0,26;-0,58;6.211.889.849,52
AFLT3;7,15;3,67;14,72;1,72;1,44;57,31;45,58;44,72;14,44;14,07;-0,38;-0,05;6,58;14,79;-1,80;1,98;11,71;9,80;10,57;0,84;0,16;0,22;24,96;19,61;5.952,24;4,15;0,49;-0,20;451.055.605,00
AGRO3;23,70;13,55;9,49;1,11;0,69;30,65;20,17;20,86;9,81;11,67;1,85;0,21;1,98;3,39;-1,13;2,14;11,68;7,31;7,59;0,63;0,37;0,35;27,22;15,22;9.378.962,77;21,40;2,50;-0,22;2.433.597.622,80
AGXY3;1,67;2,37;-1,13;0,28;0,04;12,31;3,90;-2,43;0,70;3,29;2,59;1,03;0,03;1,25;-0,17;1,04;-24,61;-3,22;11,82;0,13;0,87;1,33;;;467.637,29;6,00;-1,48;0,00;285.277.731,63
AHEB3;16,10;;1,41;8,24;0,37;33,84;21,93;17,66;1,14;1,12;-0,02;-0,17;0,25;2,40;-0,65;1,55;582,53;26,18;533,83;0,04;0,96;1,48;20,77;;5.567,50;1,95;11,39;0,00;137.681.829,04
AHEB5;16,61;;1,46;8,50;0,38;33,84;21,93;17,66;1,18;1,12;-0,02;-0,17;0,26;2,48;-0,67;1,55;582,53;26,18;533,83;0,04;0,96;1,48;20,77;;1.661,00;1,95;11,39;0,00;137.681.829,04
AHEB6;17,02;;1,49;8,71;0,39;33,84;21,93;17,66;1,20;1,12;-0,02;-0,17;0,26;2,54;-0,69;1,55;582,53;26,18;533,83;0,04;0,96;1,48;20,77;;1.702,00;1,95;11,39;0,00;137.681.829,04
ALLD3;7,16;6,74;8,77;0,43;0,19;12,55;3,39;1,31;3,40;4,68;1,28;0,16;0,12;0,66;-0,63;1,73;4,90;2,20;7,91;0,45;0,55;1,67;14,71;32,13;151.820,32;16,66;0,82;2,86;667.459.367,12
ALOS3;24,66;2,10;4,52;0,96;0,51;96,37;264,05;140,12;2,40;2,12;-0,28;-0,11;6,33;13,80;-0,56;1,58;21,32;11,20;27,21;0,53;0,43;0,08;25,65;86,64;85.121.664,55;25,62;5,46;0,00;14.153.284.175,94
ALPA3;10,31;;-25,01;1,31;0,89;40,37;-9,97;-7,36;-18,44;-19,92;-2,17;0,15;1,84;3,17;-1,47;3,51;-5,22;-3,56;-8,00;0,68;0,32;0,48;2,36;;47.830,61;7,89;-0,41;0,15;6.777.836.828,41
ALPA4;9,54;;-23,14;1,21;0,82;40,37;-9,97;-7,36;-17,07;-19,92;-2,17;0,15;1,70;2,93;-1,36;3,51;-5,22;-3,56;-8,00;0,68;0,32;0,48;2,36;;44.498.625,97;7,89;-0,41;0,14;6.777.836.828,41
ALPK3;4,61;;-9,24;2,63;0,39;29,90;10,81;-8,39;7,17;15,82;8,65;3,17;0,77;-3,34;-0,45;0,55;-28,46;-4,21;7,28;0,15;0,85;0,50;3,17;;549.636,71;1,75;-0,50;0,27;1.000.480.755,25
ALSC3;27,75;;38,57;2,20;1,20;75,71;65,32;27,78;16,41;14,85;-1,56;-0,21;10,72;9,41;-1,43;5,39;5,69;3,12;11,21;0,55;0,44;0,11;2,54;19,34;;12,64;0,72;0,58;5.694.242.307,75
ALUP11;30,45;5,91;12,46;1,23;0,33;75,83;71,87;23,53;4,08;7,99;3,91;1,18;2,93;3,65;-0,41;1,89;9,87;2,63;9,39;0,27;0,62;0,11;20,04;17,61;19.121.423,26;24,75;2,44;-0,59;9.279.898.395,60
ALUP3;10,25;5,85;12,58;1,24;0,33;75,83;71,87;23,53;4,12;7,99;3,91;1,18;2,96;3,69;-0,41;1,89;9,87;2,63;9,39;0,27;0,62;0,11;20,04;17,61;137.271,13;8,25;0,81;-0,59;9.279.898.395,60
ALUP4;9,97;6,02;12,24;1,21;0,32;75,83;71,87;23,53;4,01;7,99;3,91;1,18;2,88;3,59;-0,40;1,89;9,87;2,63;9,39;0,27;0,62;0,11;20,04;17,61;177.552,58;8,25;0,81;-0,58;9.279.898.395,60
AMAR3;2,26;;-0,26;1,44;0,06;35,54;-16,35;-26,68;-0,42;-3,46;-3,04;10,33;0,07;-0,47;-0,10;0,75;-554,09;-24,09;-27,15;0,04;0,96;0,90;-0,89;;1.756.585,77;1,57;-8,71;0,00;154.964.995,32
AMBP3;15,48;0,87;-20,37;2,61;0,25;23,51;18,46;-2,69;2,97;8,16;5,19;4,56;0,55;1,03;-0,43;2,30;-12,82;-1,21;8,16;0,09;0,84;0,45;83,52;;11.929.094,45;5,92;-0,76;0,09;2.585.808.132,12
AMER3;0,53;;-0,04;-0,02;0,02;19,46;-30,26;-50,03;-0,06;-2,20;-2,14;;0,02;-0,01;-0,03;0,34;-48,42;-41,26;202,73;-0,85;1,85;0,82;32,64;;11.055.900,03;-29,55;-14,31;0,00;478.340.636,59
ANDG3B;28,82;;59,95;2,23;1,88;47,12;179,06;45,82;15,34;8,60;0,93;0,13;27,47;-25,32;-1,93;0,26;3,71;3,14;12,68;0,85;0,15;0,07;10,22;-38,09;;12,94;0,48;-0,78;1.651.867.985,68
ANDG4B;0,00;;0,00;0,00;0,00;47,12;179,06;45,82;0,00;8,60;0,93;0,13;0,00;0,00;0,00;0,26;3,71;3,14;12,68;0,85;0,15;0,07;10,22;-38,09;;12,94;0,48;0,00;1.651.867.985,68
ANIM3;4,92;;-21,30;0,78;0,20;57,97;10,96;-2,54;4,94;14,88;9,94;1,57;0,54;11,37;-0,25;1,10;-3,66;-0,94;0,24;0,26;0,70;0,37;27,79;;26.659.841,58;6,32;-0,23;0,28;1.987.034.520,60
APER3;41,08;0,79;31,67;0,99;0,58;100,00;11,00;5,02;14,47;14,12;-0,35;-0,02;1,59;-26,46;-0,72;0,90;3,12;1,82;5,96;0,58;0,42;0,36;22,90;;240.468,43;41,62;1,30;-1,30;471.603.904,72
APTI3;197,64;;-0,12;0,02;0,01;92,39;-162,78;-88,96;-0,07;-0,52;0,27;-0,07;0,11;0,02;-0,01;9,26;-14,45;-6,44;-28,38;0,45;0,55;0,07;4,07;;;11.460,45;-1.656,52;0,00;44.442.750,00
APTI4;3.500,00;;-2,11;0,31;0,14;92,39;-162,78;-88,96;-1,15;-0,52;0,27;-0,07;1,88;0,38;-0,23;9,26;-14,45;-6,44;-28,38;0,45;0,55;0,07;4,07;;;11.460,45;-1.656,52;0,00;44.442.750,00
ARML3;13,06;0,27;26,82;3,72;1,14;48,07;34,23;13,57;10,63;13,96;3,33;1,17;3,64;6,70;-1,65;2,22;13,89;4,25;12,06;0,31;0,69;0,31;;;7.223.459,77;3,51;0,49;0,79;4.518.969.495,46
ARZZ3;59,03;3,27;17,03;2,27;1,16;53,60;11,50;8,13;12,04;12,86;0,82;0,16;1,38;12,83;-2,22;1,23;13,30;6,83;13,38;0,51;0,48;0,84;25,49;20,02;161.292.305,74;26,05;3,47;-1,13;6.551.692.830,18
ASAI3;14,63;0,34;20,95;4,57;0,48;16,45;5,04;1,53;6,33;9,43;3,10;2,24;0,32;-5,79;-0,70;0,79;21,83;2,28;16,55;0,10;0,90;1,50;;;145.757.860,45;3,20;0,70;-0,51;19.777.319.716,00
ATMP3;2,66;;0,06;-4,24;0,05;-31,36;-45,63;347,29;-0,46;-1,48;-1,02;;0,21;-4,07;-0,06;0,96;-6.969,53;76,61;-72,03;-0,01;1,01;0,22;-16,95;;26.924,81;-0,63;43,76;0,00;71.049.546,96
ATOM3;1,91;16,77;-561,33;2,49;1,62;92,38;-4,89;-0,35;-39,64;-21,69;17,95;-1,13;1,94;1,76;-73,57;17,09;-0,44;-0,29;-8,88;0,65;0,35;0,83;;;25.553,77;0,77;0,00;5,57;45.467.355,18
AURA33;33,21;5,78;9,18;1,38;0,56;36,53;24,61;12,67;4,72;5,93;1,21;0,35;1,16;3,71;-0,90;1,64;15,08;6,07;12,15;0,40;0,60;0,48;32,13;68,75;1.807.396,10;24,00;3,62;-0,25;2.349.357.096,60
AURE3;11,94;28,48;5,89;0,86;0,38;21,10;24,36;34,01;8,22;9,12;0,90;0,09;2,00;3,21;-0,51;1,92;14,52;6,50;0,61;0,45;0,55;0,19;;;65.584.582,27;13,96;2,03;0,01;11.940.000.000,00
AVLL3;4,10;;-1,75;-1,26;0,60;32,90;-54,45;-118,56;-3,81;-8,66;-4,85;;2,08;-0,86;-0,81;0,28;-71,88;-34,00;-43,28;-0,47;1,47;0,29;19,61;;33.363,79;-3,26;-2,34;-0,30;800.853.250,10
AZEV3;1,30;;-5,19;1,56;0,36;11,50;-8,21;-8,58;-5,41;-6,30;-1,02;0,29;0,44;-5,61;-0,61;0,86;-30,05;-6,99;-43,18;0,23;0,77;0,82;43,23;;588.335,30;0,83;-0,25;0,01;212.633.148,30
AZEV4;1,25;;-4,99;1,50;0,35;11,50;-8,21;-8,58;-5,21;-6,30;-1,02;0,29;0,43;-5,39;-0,58;0,86;-30,05;-6,99;-43,18;0,23;0,77;0,82;43,23;;2.916.257,33;0,83;-0,25;0,01;212.633.148,30
AZUL4;13,32;;-13,79;-0,79;0,86;21,10;12,33;-6,75;7,54;13,35;11,28;;0,93;-2,07;-1,23;0,42;-5,74;-6,23;42,22;-1,09;2,09;0,92;15,41;;161.156.361,00;-16,83;-0,97;0,31;4.637.144.837,02
B3SA3;12,29;3,65;16,44;3,43;1,45;85,66;51,52;40,19;12,83;12,21;-0,62;-0,17;6,61;12,72;-2,26;1,46;20,86;8,82;12,22;0,42;0,58;0,22;22,44;26,63;549.425.853,81;3,58;0,75;-7,58;69.395.485.000,00
BAHI3;6,44;;-2,09;3,94;0,27;43,42;-6,44;-21,49;-6,99;-14,33;-7,34;4,14;0,45;-0,72;-0,29;0,13;-188,32;-13,00;-10,59;0,07;0,91;0,60;56,84;;19.210,27;1,63;-3,07;0,18;169.955.348,08
BALM3;10,25;1,07;-27,54;0,68;0,40;60,04;10,70;-1,99;5,13;3,36;-1,66;-0,22;0,55;0,84;-1,37;3,08;-2,48;-1,46;7,19;0,59;0,41;0,73;8,44;;4.478,00;15,00;-0,37;0,24;98.245.000,00
BALM4;9,80;1,12;-26,33;0,65;0,38;60,04;10,70;-1,99;4,90;3,36;-1,66;-0,22;0,52;0,81;-1,31;3,08;-2,48;-1,46;7,19;0,59;0,41;0,73;8,44;;4.030,77;15,00;-0,37;0,23;98.245.000,00
BAUH4;78,80;1,53;-145,05;4,16;2,52;21,97;4,34;-1,30;43,45;41,12;-2,33;-0,22;1,89;29,23;-4,63;1,23;-2,87;-1,74;-2,68;0,60;0,40;1,33;3,33;;17.717,33;18,93;-0,54;1,11;411.511.093,60
BAZA3;94,92;5,62;4,45;0,92;0,12;26,11;45,99;30,61;2,96;2,96;;;1,36;4,28;-0,13;;20,56;2,80;;0,14;0,86;0,09;17,64;79,28;272.452,23;103,67;21,31;0,93;5.321.055.259,80
BBAS3;56,91;8,18;4,90;0,98;0,07;32,66;15,94;12,40;3,81;3,81;;;0,61;2,85;-0,08;14,76;20,10;1,50;;0,07;0,92;0,12;9,97;25,65;604.794.626,17;57,82;11,62;0,22;163.070.882.608,20
BBDC3;12,50;8,10;9,61;0,80;0,07;30,94;3,95;6,18;15,05;16,01;;;0,59;0,58;-0,08;11,40;8,33;0,73;;0,09;0,91;0,12;8,37;-4,12;136.160.678,83;15,62;1,30;-0,23;141.579.231.380,67
BBDC4;14,11;7,89;10,85;0,90;0,08;30,94;3,95;6,18;16,98;16,01;;;0,67;0,65;-0,09;11,40;8,33;0,73;;0,09;0,91;0,12;8,37;-4,12;785.998.471,45;15,62;1,30;-0,26;141.579.231.380,67
BBML3;3.936,42;;48.754,69;149.535,60;154,10;6,84;2,69;0,20;3.576,72;3.586,40;9,67;404,48;96,25;-869,12;-250,59;0,68;306,71;0,32;5,37;0,00;1,00;1,60;41,29;1,17;;0,03;0,08;-384,83;160.451.699.191,56
BBSE3;33,29;8,62;8,70;6,24;4,10;;;;7,67;7,67;;;;38,49;-5,70;1,61;71,80;47,15;;0,66;0,34;0,00;;13,59;177.336.034,45;5,33;3,83;0,25;66.580.000.000,00
BDLL3;13,00;;1,48;-0,13;0,03;-28,71;-67,71;30,27;-0,66;-5,55;-5,06;;0,45;-1,49;-0,06;0,96;-9,03;2,24;-345,45;-0,25;1,25;0,07;-27,58;;7.800,00;-97,25;8,78;0,01;15.538.117,60
BDLL4;7,70;;0,88;-0,08;0,02;-28,71;-67,71;30,27;-0,39;-5,55;-5,06;;0,27;-0,88;-0,04;0,96;-9,03;2,24;-345,45;-0,25;1,25;0,07;-27,58;;3.250,00;-97,25;8,78;0,01;15.538.117,60
BEEF11;3,62;;6,02;3,50;0,08;19,88;7,42;1,32;1,08;6,47;4,38;14,28;0,08;0,31;-0,20;1,87;58,14;1,41;9,40;0,02;0,96;1,06;20,68;;;1,03;0,60;-0,11;4.257.056.683,07
BEEF3;7,01;7,86;11,66;6,78;0,16;19,88;7,42;1,32;2,08;6,47;4,38;14,28;0,15;0,60;-0,40;1,87;58,14;1,41;9,40;0,02;0,96;1,06;20,68;;59.350.459,06;1,03;0,60;-0,21;4.257.056.683,07
BEES3;9,00;6,36;8,27;1,35;0,07;27,82;9,27;6,64;5,92;6,07;;;0,55;0,89;-0,07;;16,33;0,83;;0,05;0,95;0,12;12,53;15,49;114.079,39;6,67;1,09;6,95;2.911.990.296,60
BEES4;9,81;5,83;9,01;1,47;0,07;27,82;9,27;6,64;6,46;6,07;;;0,60;0,97;-0,08;;16,33;0,83;;0,05;0,95;0,12;12,53;15,49;39.812,74;6,67;1,09;7,57;2.911.990.296,60
BFRE11;0,00;;0,00;0,00;0,00;31,58;170,29;145,51;0,00;;;;0,00;0,00;0,00;;9,21;8,19;;0,89;0,10;0,06;;13,07;;302.450,49;27.857,74;0,00;
BFRE12;0,00;;0,00;0,00;0,00;31,58;170,29;145,51;0,00;;;;0,00;0,00;0,00;;9,21;8,19;;0,89;0,10;0,06;;13,07;;302.450,49;27.857,74;0,00;
BGIP3;27,40;3,82;7,84;0,79;0,05;35,73;5,88;5,19;6,92;6,52;;;0,41;-0,39;-0,11;0,77;10,09;0,70;;0,07;0,93;0,13;8,79;-6,20;15.175,36;34,66;3,50;0,08;459.429.512,64
BGIP4;24,24;4,75;6,93;0,70;0,05;35,73;5,88;5,19;6,12;6,52;;;0,36;-0,34;-0,09;0,77;10,09;0,70;;0,07;0,93;0,13;8,79;-6,20;84.874,13;34,66;3,50;0,07;459.429.512,64
BHIA3;7,41;;-0,39;0,16;0,02;28,99;-0,55;-5,91;-4,22;-46,21;-41,99;1,58;0,02;-0,15;-0,04;0,74;-40,32;-5,54;-11,42;0,14;0,86;0,94;3,76;;47.138.830,16;46,63;-18,80;0,00;704.569.468,59
BIDI11;10,40;;-238,07;1,08;0,23;50,04;-13,62;-5,22;-91,21;-91,21;;;12,42;;-0,24;;-0,45;-0,10;;0,22;0,78;0,02;5,80;;;9,67;-0,04;0,13;8.991.139.764,53
BIDI3;3,40;;-233,49;1,06;0,23;50,04;-13,62;-5,22;-89,46;-91,21;;;12,19;;-0,24;;-0,45;-0,10;;0,22;0,78;0,02;5,80;;;3,22;-0,01;0,12;8.991.139.764,53
BIDI4;3,41;;-234,18;1,06;0,23;50,04;-13,62;-5,22;-89,72;-91,21;;;12,22;;-0,24;;-0,45;-0,10;;0,22;0,78;0,02;5,80;;;3,22;-0,01;0,12;8.991.139.764,53
BIOM3;9,11;;-13,53;11,67;3,40;18,28;-60,40;-68,60;-15,37;-16,83;-1,46;1,11;9,28;33,25;-5,30;1,40;-86,26;-25,16;-29,62;0,29;0,71;0,37;299,61;;450.991,03;0,78;-0,67;0,88;1.155.525.891,91
BLAU3;11,86;3,56;6,72;1,08;0,69;39,36;29,85;23,41;5,27;5,60;0,32;0,07;1,57;1,84;-1,47;3,44;16,03;10,30;11,80;0,64;0,36;0,44;;;3.658.567,03;11,01;1,76;7,16;2.127.612.116,54
BLUT3;5,14;;-5,63;0,46;0,14;;;;-6,17;-4,91;-1,59;0,12;;-1,08;-0,14;0,00;-8,15;-2,46;-6,65;0,30;0,70;0,00;;;;11,21;-0,91;0,20;14.115.600,06
BLUT4;1,52;;-1,66;0,14;0,04;;;;-1,82;-4,91;-1,59;0,12;;-0,32;-0,04;0,00;-8,15;-2,46;-6,65;0,30;0,70;0,00;;;;11,21;-0,91;0,06;14.115.600,06
BMEB3;25,01;4,79;9,11;1,79;0,14;52,09;7,94;6,39;7,33;7,35;;;0,58;1,31;-0,16;;19,66;1,59;;0,08;0,92;0,25;5,94;31,72;114.222,59;13,96;2,74;0,18;2.625.805.399,40
BMEB4;25,11;5,25;9,15;1,80;0,15;52,09;7,94;6,39;7,36;7,35;;;0,58;1,32;-0,16;;19,66;1,59;;0,08;0,92;0,25;5,94;31,72;720.972,10;13,96;2,74;0,18;2.625.805.399,40
BMGB4;3,66;10,26;9,69;0,52;0,05;35,71;0,71;3,05;41,96;41,96;;;0,30;;-0,05;;5,32;0,50;;0,09;0,91;0,16;19,34;78,00;4.159.171,39;7,10;0,38;0,05;2.134.630.624,26
BMIN3;20,01;;10,07;0,70;0,37;59,27;33,24;26,08;7,90;7,68;;;2,63;81,34;-0,38;;7,00;3,71;;0,53;0,47;0,14;16,78;;9.059,46;28,39;1,99;0,22;93.917.621,47
BMIN4;16,30;;8,20;0,57;0,30;59,27;33,24;26,08;6,43;7,68;;;2,14;66,26;-0,31;;7,00;3,71;;0,53;0,47;0,14;16,78;;62.706,08;28,39;1,99;0,18;93.917.621,47
BMKS3;365,00;15,83;7,61;0,81;0,71;28,02;25,71;136,17;40,31;2,11;-38,20;-0,77;10,36;0,96;-2,89;36,30;10,66;9,28;-1,63;0,87;0,13;0,07;2,51;22,12;13.319,13;450,03;47,95;-1,81;165.983.750,00
BMOB3;13,16;1,70;16,71;1,06;0,82;24,00;7,50;5,24;11,68;6,22;-5,46;-0,50;0,88;1,76;-2,45;3,35;6,35;4,92;4,52;0,78;0,22;0,94;;;3.551.387,80;12,41;0,79;-0,78;1.144.968.586,72
BNBR3;114,00;3,11;4,36;0,96;0,15;47,54;42,45;25,39;2,61;2,61;;;1,11;3,89;-0,16;;22,00;3,48;;0,16;0,84;0,14;8,76;25,82;27.689,86;118,87;26,16;0,33;9.846.346.896,00
BOAS3;7,95;;15,22;1,83;1,70;56,53;19,25;32,39;25,60;18,69;-6,92;-0,50;4,93;3,34;-3,80;12,37;12,04;11,16;4,65;0,93;0,07;0,34;8,81;74,34;53.310.276,50;4,34;0,52;5,59;4.212.250.617,75
BOBR3;0,00;;0,00;0,00;0,00;39,60;15,89;7,28;0,00;2,74;1,55;;0,00;0,00;0,00;0,84;-149,20;11,92;59,94;-0,08;1,08;1,64;6,05;-3,28;;-0,28;0,41;0,00;278.970.428,74
BOBR4;2,27;;5,51;-8,22;0,66;39,60;15,89;7,28;2,52;2,74;1,55;;0,40;-6,85;-1,28;0,84;-149,20;11,92;59,94;-0,08;1,08;1,64;6,05;-3,28;248.271,77;-0,28;0,41;-0,02;278.970.428,74
BPAC11;36,27;2,15;15,73;2,91;0,33;19,88;23,13;19,91;13,54;13,54;;;3,13;22,58;-3,34;1,02;18,51;2,07;;0,11;0,89;0,10;46,00;33,74;283.368.121,80;12,46;2,31;0,67;139.108.989.929,52
BPAC3;17,50;1,49;22,77;4,21;0,47;19,88;23,13;19,91;19,60;13,54;;;4,53;32,69;-4,84;1,02;18,51;2,07;;0,11;0,89;0,10;46,00;33,74;96.723,94;4,15;0,77;0,97;139.108.989.929,52
BPAC5;9,27;2,81;12,06;2,23;0,25;19,88;23,13;19,91;10,38;13,54;;;2,40;17,32;-2,56;1,02;18,51;2,07;;0,11;0,89;0,10;46,00;33,74;75.745,90;4,15;0,77;0,51;139.108.989.929,52
BPAN4;8,79;2,45;17,93;1,52;0,21;49,84;4,88;4,32;15,85;15,85;;;0,77;;-0,21;;8,47;1,16;;0,14;0,86;0,27;8,24;41,40;25.471.736,42;5,79;0,49;-2,13;11.155.126.091,10
BPAR3;182,07;;7,65;0,94;0,10;48,75;13,16;7,91;4,59;4,59;;;0,60;6,24;-0,11;;12,30;1,36;;0,11;0,89;0,17;4,66;-0,41;;193,58;23,82;-0,44;1.733.606.633,43
BPAT33;44,05;;6,98;0,66;0,09;51,56;21,77;5,61;1,80;1,80;;;0,39;;-0,12;;9,46;1,35;;0,14;0,86;0,24;14,99;-18,89;;66,71;6,31;-0,11;1.533.769.021,00
BPHA3;0,62;;0,06;-0,24;0,99;98,02;1.029,99;13.896,67;0,80;1,66;0,85;;8,28;-0,38;-1,18;0,06;-402,50;1.669,02;-36,75;-4,15;5,15;0,12;-68,85;;;-2,58;10,40;0,00;70.110.298,74
BRAP3;18,58;14,79;3,44;0,91;0,90;;;;3,55;3,42;-0,24;-0,06;;15,90;-0,97;5,31;26,44;26,09;25,51;0,99;0,01;0,00;;-1,84;2.123.431,00;20,41;5,40;-0,05;7.538.433.188,84
BRAP4;19,50;15,50;3,61;0,96;0,94;;;;3,73;3,42;-0,24;-0,06;;16,69;-1,01;5,31;26,44;26,09;25,51;0,99;0,01;0,00;;-1,84;114.588.516,35;20,41;5,40;-0,06;7.538.433.188,84
BRBI11;16,60;7,95;11,96;2,25;0,18;17,13;2,90;9,24;38,15;33,60;-4,55;-0,27;1,10;;-0,19;;18,78;1,55;-2,15;0,08;0,92;0,17;;;4.182.576,55;7,39;1,39;11,49;1.742.928.686,40
BRBI3;0,00;;0,00;0,00;0,00;17,13;2,90;9,24;0,00;33,60;-4,55;-0,27;0,00;;0,00;;18,78;1,55;-2,15;0,08;0,92;0,17;;;;2,46;0,46;0,00;1.742.928.686,40
BRBI4;0,00;;0,00;0,00;0,00;17,13;2,90;9,24;0,00;33,60;-4,55;-0,27;0,00;;0,00;;18,78;1,55;-2,15;0,08;0,92;0,17;;;;2,46;0,46;0,00;1.742.928.686,40
BRFS3;16,52;;-7,53;1,97;0,47;14,97;-0,74;-6,84;-69,25;-96,46;-27,20;0,77;0,52;4,38;-0,90;1,29;-26,15;-6,23;-1,23;0,24;0,75;0,91;13,70;;142.207.867,61;8,39;-2,19;-0,04;27.794.458.023,92
BRGE11;14,00;;21,68;0,77;0,35;-4.173,02;-192,28;1.340,82;-151,18;80,63;225,39;-1,15;290,68;0,93;-0,78;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;13.901,22;18,16;0,65;-0,55;987.243.432,24
BRGE12;13,59;;21,04;0,75;0,34;-4.173,02;-192,28;1.340,82;-146,75;80,63;225,39;-1,15;282,17;0,90;-0,76;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;9.393,27;18,16;0,65;-0,53;987.243.432,24
BRGE3;13,50;;20,91;0,74;0,34;-4.173,02;-192,28;1.340,82;-145,78;80,63;225,39;-1,15;280,30;0,89;-0,75;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;27.513,53;18,16;0,65;-0,53;987.243.432,24
BRGE5;13,18;;20,41;0,73;0,33;-4.173,02;-192,28;1.340,82;-142,33;80,63;225,39;-1,15;273,66;0,87;-0,74;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;2.728,20;18,16;0,65;-0,52;987.243.432,24
BRGE6;13,29;;20,58;0,73;0,33;-4.173,02;-192,28;1.340,82;-143,51;80,63;225,39;-1,15;275,94;0,88;-0,74;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;25.164,19;18,16;0,65;-0,52;987.243.432,24
BRGE7;13,07;;20,24;0,72;0,33;-4.173,02;-192,28;1.340,82;-141,14;80,63;225,39;-1,15;271,37;0,86;-0,73;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;4.435,00;18,16;0,65;-0,51;987.243.432,24
BRGE8;13,17;;20,39;0,73;0,33;-4.173,02;-192,28;1.340,82;-142,22;80,63;225,39;-1,15;273,45;0,87;-0,74;3,13;3,56;1,61;-1,43;0,45;0,36;0,00;-31,54;-1,46;24.368,75;18,16;0,65;-0,52;987.243.432,24
BRIN3;39,15;0,83;53,61;1,67;0,97;100,00;11,00;5,02;24,49;24,14;-0,35;-0,02;2,69;-44,79;-1,22;0,90;3,12;1,82;5,96;0,58;0,42;0,36;21,03;;;23,43;0,73;-2,20;798.299.859,15
BRIT3;3,53;0,92;12,05;1,07;0,51;46,79;21,28;11,15;6,31;9,24;2,92;0,50;1,34;3,91;-0,66;2,30;8,88;4,20;7,70;0,47;0,53;0,38;;;2.015.786,71;3,30;0,29;0,04;1.585.305.053,48
BRIV3;12,82;;20,68;0,66;0,04;15,61;2,39;1,58;13,65;13,51;;;0,33;0,60;-0,05;7,22;3,20;0,22;;0,07;0,93;0,14;20,48;2,02;51.488,16;19,39;0,62;1,07;1.124.621.581,28
BRIV4;12,50;;20,17;0,64;0,04;15,61;2,39;1,58;13,31;13,51;;;0,32;0,59;-0,05;7,22;3,20;0,22;;0,07;0,93;0,14;20,48;2,02;184.852,64;19,39;0,62;1,05;1.124.621.581,28
BRKM3;21,50;;-3,64;3,41;0,19;2,65;-4,95;-6,47;-4,75;-11,37;-6,61;4,75;0,24;1,31;-0,31;1,54;-93,87;-5,12;-11,04;0,05;0,95;0,79;14,40;;308.885,77;6,30;-5,91;0,01;17.160.700.781,92
BRKM5;21,56;;-3,65;3,42;0,19;2,65;-4,95;-6,47;-4,76;-11,37;-6,61;4,75;0,24;1,31;-0,31;1,54;-93,87;-5,12;-11,04;0,05;0,95;0,79;14,40;;73.487.574,03;6,30;-5,91;0,01;17.160.700.781,92
BRKM6;15,85;;-2,68;2,52;0,14;2,65;-4,95;-6,47;-3,50;-11,37;-6,61;4,75;0,17;0,96;-0,23;1,54;-93,87;-5,12;-11,04;0,05;0,95;0,79;14,40;;2.076,13;6,30;-5,91;0,01;17.160.700.781,92
