data,ticker,preco_fechamento_ajustado,volume_negociado,ebit_ev,roic
2017-04-30,GFSA3,163.71,33417671.0,-0.2514004698813726,-0.16152987888804465
2017-05-31,GFSA3,96.3,4806858.0,-0.33460837235906055,-0.20564707406426638
2017-06-30,GFSA3,97.38,3405169.0,-0.33392757090186204,-0.20564707406426638
2017-07-31,GFSA3,106.65,1133221.0,-0.32819600951592515,-0.20564707406426638
2017-08-31,GFSA3,106.65,4170486.0,-0.4449534394193304,-0.2733869298440157
2017-09-30,GFSA3,123.48,7499197.0,-0.42936940314009947,-0.2733869298440157
2017-10-31,GFSA3,133.2,2328598.0,-0.4208564254826027,-0.2733869298440157
2017-11-30,GFSA3,171.36,13529105.0,-0.43744579426074703,-0.32527019523718786
2017-12-31,GFSA3,184.14,18362813.0,-0.42680560771824866,-0.32527019523718786
2018-01-31,GFSA3,154.8,14026318.0,-0.4520485105094458,-0.32527019523718786
2018-02-28,GFSA3,138.87,22352947.0,-0.46704621175091476,-0.32527019523718786
2018-03-31,GFSA3,91.8,22477310.0,-1.0173236591273913,-0.6670367783760356
2018-04-30,GFSA3,106.02,8130049.0,-0.8520223451537782,-0.6670367783760356
2018-05-31,GFSA3,110.7,7607367.0,-0.8838960120037314,-0.5999900019371247
2018-06-30,GFSA3,93.06,6635349.0,-0.9463616908514699,-0.5999900019371247
2018-07-31,GFSA3,110.07,16004422.0,-0.8859845984412608,-0.5999900019371247
2018-08-31,GFSA3,101.61,14201585.0,-0.8331368502993046,-0.5473400450532204
2018-09-30,GFSA3,100.71,17255838.0,-0.8361135479959361,-0.5473400450532204
2018-10-31,GFSA3,106.2,15251491.0,-0.8182795015130263,-0.5473400450532204
2018-11-30,GFSA3,141.75,34247136.0,-0.6309525225951355,-0.4951495361837779
2018-12-31,GFSA3,152.1,41851278.0,-0.6096189983079642,-0.4951495361837779
2019-01-31,GFSA3,126.9,52677980.0,-0.6712860555813871,-0.4951495361837779
2019-02-28,GFSA3,88.38,19454739.0,-0.7763930363126138,-0.4951495361837779
2019-03-31,GFSA3,76.86,23408789.0,-0.3220300094665484,-0.24645885589800115
2019-04-30,GFSA3,52.02,21989712.0,-0.3614713821511517,-0.24645885589800115
2019-05-31,GFSA3,43.83,2891618.0,-0.3881972864889345,-0.27641379221330287
2019-06-30,GFSA3,56.16,23152009.0,-0.3650840560660311,-0.27641379221330287
2019-07-31,GFSA3,58.05,5721015.0,-0.3072987168051847,-0.27641379221330287
2019-08-31,GFSA3,50.31,6143410.0,-0.3669595469037497,-0.2516522196501217
2019-09-30,GFSA3,53.46,6947852.0,-0.35792528169745486,-0.2516522196501217
2019-10-31,GFSA3,48.96,11068652.0,-0.37097251221600375,-0.2516522196501217
2019-11-30,GFSA3,56.97,12516872.0,-0.41410738723592067,-0.20288799008415423
2019-12-31,GFSA3,78.03,76555615.0,-0.3433271074567541,-0.20288799008415423
2020-01-31,GFSA3,73.26,32038835.0,-0.25038885264097316,-0.20288799008415423
2020-02-29,GFSA3,61.92,33761216.0,-0.2824126001302645,-0.20288799008415423
2020-03-31,GFSA3,34.2,15594122.0,0.01326604069668077,0.027998777233164046
2020-04-30,GFSA3,35.1,11500509.0,0.013063079143441432,0.027998777233164046
2020-05-31,GFSA3,37.98,13931547.0,0.035814409211093814,0.04086807948649385
2020-06-30,GFSA3,54.0,85176198.0,0.028643685228789538,0.04086807948649385
2020-07-31,GFSA3,52.2,30779882.0,0.029302898261656718,0.04086807948649385
2020-08-31,GFSA3,44.55,17708976.0,0.0169750807534986,0.024752598285315393
2020-09-30,GFSA3,38.97,19354067.0,0.008690784925857035,0.024752598285315393
2020-10-31,GFSA3,34.29,17060018.0,0.009775575249670173,0.024752598285315393
2020-11-30,GFSA3,38.25,22492960.0,-0.02681108283245054,-0.0014738504409158586
2020-12-31,GFSA3,39.15,18523065.0,-0.02624604373891192,-0.0014738504409158586
2021-01-31,GFSA3,40.77,42736590.0,-0.024515534657492243,-0.0014738504409158586
2021-02-28,GFSA3,41.4,59429765.0,-0.024171072472762064,-0.0014738504409158586
2021-03-31,GFSA3,41.4,27624135.0,0.002117028737534032,-0.0016024409917609326
2021-04-30,GFSA3,41.04,16305885.0,0.002132095778074003,-0.0016024409917609326
2021-05-31,GFSA3,39.15,15023414.0,0.011511452289247697,0.005479359119204271
2021-06-30,GFSA3,40.05,10796583.0,0.011111666608468403,0.005479359119204271
2021-07-31,GFSA3,33.84,35927003.0,0.012437847919166314,0.005479359119204271
2021-08-31,GFSA3,27.72,19095849.0,0.04989061165811701,0.024537783138213032
2021-09-30,GFSA3,23.22,12752068.0,0.052423892065411946,0.024537783138213032
2021-10-31,GFSA3,18.09,24238100.0,0.05943322451758878,0.024537783138213032
2021-11-30,GFSA3,18.36,17593903.0,0.10119096832979818,0.04308002271856214
2021-12-31,GFSA3,18.09,9125928.0,0.10191559325907402,0.04308002271856214
2022-01-31,GFSA3,18.36,8625223.0,0.10119111331365094,0.04308002271856214
2022-02-28,GFSA3,15.93,8009679.0,0.10810904909515877,0.04308002271856214
2022-03-31,GFSA3,17.64,11528190.0,0.13018663504573283,0.03711178555455577
2022-04-30,GFSA3,14.13,14315479.0,0.1417144944114046,0.03711178555455577
2022-05-31,GFSA3,13.05,9161155.0,0.14246741684966044,0.03568850780057047
2022-06-30,GFSA3,9.63,5102022.0,0.15552960773712607,0.03568850780057047
2022-07-31,GFSA3,11.07,5118201.0,0.14974865020888706,0.03568850780057047
2022-08-31,GFSA3,10.71,5733382.0,0.09842678859521789,0.018990505167195026
2022-09-30,GFSA3,8.07,22403859.0,0.10446588572392053,0.018990505167195026
2022-10-31,GFSA3,7.86,19578439.0,0.10500069485233468,0.018990505167195026
2022-11-30,GFSA3,6.18,23846191.0,0.05791950696318692,-0.0003329590379727054
2022-12-31,GFSA3,9.9,218163768.0,0.05386636672051648,-0.0003329590379727054
2023-01-31,GFSA3,12.96,37731444.0,0.04713278921262538,-0.0003329590379727054
2023-02-28,GFSA3,8.31,37717842.0,0.052563587149674025,-0.0003329590379727054
2023-03-31,GFSA3,5.99,7841464.0,-0.07142138963020835,-0.040681969352994375
2023-04-30,GFSA3,5.73,9545103.0,-0.07194240262573941,-0.040681969352994375
2023-05-31,GFSA3,4.94,14884583.0,-0.10454934333647678,-0.057921930216499454
2023-06-30,GFSA3,6.92,40170798.0,-0.0954558497603058,-0.057921930216499454
2023-07-31,GFSA3,6.02,11196325.0,-0.09826435262598943,-0.057921930216499454
2023-08-31,GFSA3,5.01,10613012.0,-0.11118942878959358,-0.06407949731404107
2023-09-30,GFSA3,4.14,9205806.0,-0.11430172947320193,-0.06407949731404107
2023-10-31,GFSA3,5.19,11629535.0,-0.10973402487322967,-0.06407949731404107
2023-11-30,GFSA3,6.55,19046883.0,-0.12982105299124533,-0.08098755857590714
2023-12-31,GFSA3,10.42,146136616.0,-0.11630835666280419,-0.08098755857590714
2024-01-31,GFSA3,14.09,96549367.0,-0.10585517397369293,-0.08098755857590714
2024-02-29,GFSA3,8.71,67052511.0,-0.12191217794503122,-0.08098755857590714
2024-03-31,GFSA3,6.64,14349044.0,-0.018131156825482823,-0.023441921625288492
2024-04-30,GFSA3,5.22,7208581.0,-0.01866288453172393,-0.023441921625288492
2024-05-31,GFSA3,4.14,4145440.0,0.005182260444930554,-0.009794040636647128
2024-06-30,GFSA3,3.34,5635333.0,0.00533210245797468,-0.009794040636647128
2012-12-31,GGBR3,7.27,8558619.0,0.0602540328933743,0.056403941594381286
2013-01-31,GGBR3,7.25,1260143.0,0.06107492175671506,0.056403941594381286
2013-02-28,GGBR3,6.82,1575500.0,0.05973123882787738,0.05256886273171653
2013-03-31,GGBR3,6.58,518237.0,0.06180366404202902,0.05256886273171653
2013-04-30,GGBR3,6.39,1081654.0,0.062047363301610765,0.05256886273171653
2013-05-31,GGBR3,5.7,1237470.0,0.06057905837727984,0.04935190958518233
2013-06-30,GGBR3,5.28,3517988.0,0.06239957868678291,0.04935190958518233
2013-07-31,GGBR3,5.93,2262496.0,0.05724925171138987,0.04935190958518233
2013-08-31,GGBR3,6.8,2288143.0,0.05065384739627233,0.047874856129394065
2013-09-30,GGBR3,6.51,3335341.0,0.05190131858641948,0.047874856129394065
2013-10-31,GGBR3,7.06,1503469.0,0.057776081895386744,0.0535627947403619
2013-11-30,GGBR3,7.18,494627.0,0.05712996989596452,0.0535627947403619
2013-12-31,GGBR3,7.22,513277.0,0.05652906524976376,0.0535627947403619
2014-01-31,GGBR3,6.79,1282256.0,0.05918110980768024,0.0535627947403619
2014-02-28,GGBR3,5.6,9310833.0,0.07705861847123306,0.061474055365660626
2014-03-31,GGBR3,5.7,659386.0,0.076689614356463,0.061474055365660626
2014-04-30,GGBR3,5.2,1842733.0,0.08099401780789114,0.061474055365660626
2014-05-31,GGBR3,5.28,1484494.0,0.0882281467066258,0.06580841564623462
2014-06-30,GGBR3,5.02,2429117.0,0.09019108492967289,0.06580841564623462
2014-07-31,GGBR3,5.22,452048.0,0.08697882735976831,0.05866359233053866
2014-08-31,GGBR3,5.19,894302.0,0.08829430764500364,0.05866359233053866
2014-09-30,GGBR3,4.89,2625024.0,0.0930211838404754,0.05866359233053866
2014-10-31,GGBR3,4.47,1223925.0,0.09690859945365798,0.05866359233053866
2014-11-30,GGBR3,4.45,413275.0,0.08762745269846424,0.05475839407306076
2014-12-31,GGBR3,3.93,256241.0,0.09395166339190238,0.05475839407306076
2015-01-31,GGBR3,3.6,55011.0,0.09699825558712212,0.05475839407306076
2015-02-28,GGBR3,4.09,344588.0,0.09126379265109606,0.05475839407306076
2015-03-31,GGBR3,3.87,453335.0,0.0972183375607797,0.05777955703707019
2015-04-30,GGBR3,3.85,1553955.0,0.09772547533322624,0.05777955703707019
2015-05-31,GGBR3,3.58,1555976.0,0.08664895383000769,0.06151421578768425
2015-06-30,GGBR3,3.05,3509984.0,0.09243384464405664,0.06151421578768425
2015-07-31,GGBR3,2.5,1220184.0,0.10078549077478645,0.06151421578768425
2015-08-31,GGBR3,2.24,1084362.0,0.10445243268736597,0.06102124973691394
2015-09-30,GGBR3,2.22,1794450.0,0.10352025491866376,0.06102124973691394
2015-10-31,GGBR3,2.06,1690898.0,0.02433236505249905,0.03344727609765646
2015-11-30,GGBR3,2.1,1491730.0,0.02369094050977594,0.03344727609765646
2015-12-31,GGBR3,1.76,685356.0,0.025411693854800667,0.03344727609765646
2016-01-31,GGBR3,1.32,946009.0,0.0270520351116677,0.03344727609765646
2016-02-29,GGBR3,1.4,896179.0,0.027040224243654005,0.03344727609765646
2016-03-31,GGBR3,2.45,1813244.0,-0.10795829284442421,-0.029386506259322924
2016-04-30,GGBR3,2.87,1150547.0,-0.1013102621808472,-0.029386506259322924
2016-05-31,GGBR3,1.99,2854005.0,-0.13060314059405814,-0.053871096863631375
2016-06-30,GGBR3,2.17,1280403.0,-0.12786778314130798,-0.053871096863631375
2016-07-31,GGBR3,2.8,1060952.0,-0.1158358818927402,-0.053871096863631375
2016-08-31,GGBR3,3.28,3189749.0,-0.12135215606638433,-0.06765520429865589
2016-09-30,GGBR3,3.33,884065.0,-0.12214772904521116,-0.06765520429865589
2016-10-31,GGBR3,4.12,4288823.0,-0.1097214244177181,-0.06765520429865589
2016-11-30,GGBR3,4.83,5850450.0,-0.04787323927626025,-0.04306752873636615
2016-12-31,GGBR3,4.03,2122530.0,-0.05379736122418427,-0.04306752873636615
2017-01-31,GGBR3,4.4,1871278.0,-0.05066693127114209,-0.04306752873636615
2017-02-28,GGBR3,4.65,5744718.0,-0.047337385921706394,-0.043262716392832246
2017-03-31,GGBR3,5.38,3489213.0,-0.04954539504631247,-0.043262716392832246
2017-04-30,GGBR3,4.93,5818079.0,-0.05232413380444272,-0.043262716392832246
2017-05-31,GGBR3,4.83,8364727.0,-0.020602491684106633,-0.025694827921703745
2017-06-30,GGBR3,5.18,6804174.0,-0.019794342061802972,-0.025694827921703745
2017-07-31,GGBR3,5.42,5518903.0,-0.019365712222463832,-0.025694827921703745
2017-08-31,GGBR3,6.02,1594609.0,-0.01661720907594143,-0.014717725587550561
2017-09-30,GGBR3,5.64,2731795.0,-0.017287963861304653,-0.014717725587550561
2017-10-31,GGBR3,5.54,943363.0,-0.01739808981193229,-0.014717725587550561
2017-11-30,GGBR3,4.89,359835.0,-0.01864036241939573,-0.019739081208063593
2017-12-31,GGBR3,5.32,247560.0,-0.01755434441757853,-0.019739081208063593
2018-01-31,GGBR3,6.34,893059.0,-0.01592325242364059,-0.019739081208063593
2018-02-28,GGBR3,6.94,984250.0,0.027538506480103375,0.019916108804862942
2018-03-31,GGBR3,6.76,667315.0,0.028618334520243174,0.019916108804862942
2018-04-30,GGBR3,7.23,268190.0,0.02730717702858902,0.019916108804862942
2018-05-31,GGBR3,5.91,1973887.0,0.023154865344939473,0.020214189713602695
2018-06-30,GGBR3,5.53,826381.0,0.02409158423490732,0.020214189713602695
2018-07-31,GGBR3,6.42,517396.0,0.021568015665268548,0.020214189713602695
2018-08-31,GGBR3,6.63,358349.0,0.03810924120453942,0.03782076720460194
2018-09-30,GGBR3,6.96,304709.0,0.03660455191746515,0.03782076720460194
2018-10-31,GGBR3,6.76,497374.0,0.037743808666973314,0.03782076720460194
2018-11-30,GGBR3,6.41,561871.0,0.05699739709754184,0.05537570484288056
2018-12-31,GGBR3,6.45,1131030.0,0.05805163434391767,0.05537570484288056
2019-01-31,GGBR3,6.69,509280.0,0.05628546627542425,0.05537570484288056
2019-02-28,GGBR3,6.58,222610.0,0.11221446232638409,0.10322310151587875
2019-03-31,GGBR3,6.48,949055.0,0.11271641935750562,0.10322310151587875
2019-04-30,GGBR3,6.17,382616.0,0.11751870749774031,0.10322310151587875
2019-05-31,GGBR3,6.17,214401.0,0.11647159485295386,0.10262124565467699
2019-06-30,GGBR3,6.68,349579.0,0.10994901414772137,0.10262124565467699
2019-07-31,GGBR3,6.32,499674.0,0.11637567462973152,0.10262124565467699
2019-08-31,GGBR3,5.91,981446.0,0.11369832544541299,0.0851946531633882
2019-09-30,GGBR3,5.91,846478.0,0.1125842523098051,0.0851946531633882
2019-10-31,GGBR3,6.0,447049.0,0.095975350942468,0.07288105847784206
2019-11-30,GGBR3,7.71,3395108.0,0.08174502340049998,0.07288105847784206
2019-12-31,GGBR3,9.23,462116.0,0.07251947993843547,0.07288105847784206
2020-01-31,GGBR3,9.86,225439.0,0.07135911658573843,0.07288105847784206
2020-02-29,GGBR3,7.97,1283926.0,0.08459857145617573,0.06307061930971279
2020-03-31,GGBR3,5.03,2363891.0,0.11966250743344886,0.06307061930971279
2020-04-30,GGBR3,5.81,1465515.0,0.10838493202817681,0.06307061930971279
2020-05-31,GGBR3,5.95,3237513.0,0.07460744911463124,0.04764254252330913
2020-06-30,GGBR3,7.27,1946543.0,0.0664943139039415,0.04764254252330913
2020-07-31,GGBR3,7.96,980704.0,0.06276340142796727,0.04764254252330913
2020-08-31,GGBR3,8.67,942268.0,0.055331515539313994,0.04534862450119751
2020-09-30,GGBR3,9.2,2083142.0,0.052432486110552616,0.04534862450119751
2020-10-31,GGBR3,9.79,1698385.0,0.06698093820061934,0.050354657790120855
2020-11-30,GGBR3,10.12,1660408.0,0.0653483228356053,0.050354657790120855
2020-12-31,GGBR3,11.11,1386912.0,0.061472484242272155,0.050354657790120855
2021-01-31,GGBR3,10.82,3467153.0,0.06352409104953373,0.050354657790120855
2021-02-28,GGBR3,11.63,1909119.0,0.10050482075701994,0.0840887618560617
2021-03-31,GGBR3,13.35,3833023.0,0.08895287151008582,0.0840887618560617
2021-04-30,GGBR3,15.22,3029884.0,0.08144542934931376,0.0840887618560617
2021-05-31,GGBR3,15.49,3899831.0,0.12854876515180108,0.12152989190879966
2021-06-30,GGBR3,14.2,7974629.0,0.13964735468785325,0.12152989190879966
2021-07-31,GGBR3,14.61,1446236.0,0.13558380400134948,0.12152989190879966
2021-08-31,GGBR3,13.32,2800522.0,0.23326561550131159,0.1849351610278691
2021-09-30,GGBR3,12.87,2808642.0,0.24208516055794982,0.1849351610278691
2021-10-31,GGBR3,12.88,1299330.0,0.36488494733179216,0.24007722769090983
2021-11-30,GGBR3,13.2,2160692.0,0.3790155991673953,0.24007722769090983
2021-12-31,GGBR3,14.1,1158851.0,0.36112350699683493,0.24007722769090983
2022-01-31,GGBR3,14.18,560448.0,0.35613904378894357,0.24007722769090983
2022-02-28,GGBR3,12.76,1603091.0,0.43713605053219523,0.2868576887638808
2022-03-31,GGBR3,15.23,1567559.0,0.37298982438895234,0.2868576887638808
2022-04-30,GGBR3,13.92,1638407.0,0.4049009915558524,0.2868576887638808
2022-05-31,GGBR3,14.82,692759.0,0.43443231144401284,0.30760817807683505
2022-06-30,GGBR3,11.54,2575136.0,0.5479376660195865,0.30760817807683505
2022-07-31,GGBR3,12.68,1669677.0,0.5056858294337349,0.30760817807683505
2022-08-31,GGBR3,13.18,706856.0,0.5315721354349782,0.29676425012168317
2022-09-30,GGBR3,13.44,718010.0,0.5135210516645246,0.29676425012168317
2022-10-31,GGBR3,14.61,1157276.0,0.4859873502968463,0.29676425012168317
2022-11-30,GGBR3,18.52,2545430.0,0.3591274996291278,0.25437703811557827
2022-12-31,GGBR3,17.79,648866.0,0.3805083441739853,0.25437703811557827
2023-01-31,GGBR3,19.59,523159.0,0.3547524936714754,0.25437703811557827
2023-02-28,GGBR3,17.53,875144.0,0.3986962592503992,0.25437703811557827
2023-03-31,GGBR3,17.17,553907.0,0.35623270314694433,0.2270069714784081
2023-04-30,GGBR3,17.29,945872.0,0.3564554221462962,0.2270069714784081
2023-05-31,GGBR3,16.57,906910.0,0.3635276096791386,0.21606473616504598
2023-06-30,GGBR3,17.72,1319186.0,0.3475408555439795,0.21606473616504598
2023-07-31,GGBR3,20.67,834811.0,0.30359969146938776,0.21606473616504598
2023-08-31,GGBR3,19.2,1378629.0,0.2778042052036987,0.18544944453056392
2023-09-30,GGBR3,17.75,1098462.0,0.295731784302287,0.18544944453056392
2023-10-31,GGBR3,16.02,979846.0,0.32295904272643644,0.18544944453056392
2023-11-30,GGBR3,16.72,902224.0,0.2798161340141528,0.15445069826542043
2023-12-31,GGBR3,17.43,573610.0,0.26312173573845243,0.15445069826542043
2024-01-31,GGBR3,16.16,1508867.0,0.2888828412351511,0.15445069826542043
2024-02-29,GGBR3,16.49,1010117.0,0.24564695283535568,0.14373512308411415
2024-03-31,GGBR3,16.42,1091657.0,0.241696599337095,0.14373512308411415
2024-04-30,GGBR3,15.96,685414.0,0.24548252408149993,0.14373512308411415
2024-05-31,GGBR3,16.12,1306326.0,0.21296637226632414,0.1251948670457631
2024-06-30,GGBR3,16.35,426620.0,0.21183964372026742,0.1251948670457631
2012-12-31,GGBR4,9.17,119827929.0,0.0602540328933743,0.056403941594381286
2013-01-31,GGBR4,8.94,140747476.0,0.06107492175671506,0.056403941594381286
2013-02-28,GGBR4,8.41,81741254.0,0.05973123882787738,0.05256886273171653
2013-03-31,GGBR4,7.97,82538073.0,0.06180366404202902,0.05256886273171653
2013-04-30,GGBR4,8.0,76118326.0,0.062047363301610765,0.05256886273171653
2013-05-31,GGBR4,6.69,121651848.0,0.06057905837727984,0.04935190958518233
2013-06-30,GGBR4,6.47,119524336.0,0.06239957868678291,0.04935190958518233
2013-07-31,GGBR4,7.48,190587156.0,0.05724925171138987,0.04935190958518233
2013-08-31,GGBR4,8.83,167867521.0,0.05065384739627233,0.047874856129394065
2013-09-30,GGBR4,8.55,160510452.0,0.05190131858641948,0.047874856129394065
2013-10-31,GGBR4,9.1,181961500.0,0.057776081895386744,0.0535627947403619
2013-11-30,GGBR4,9.32,76191472.0,0.05712996989596452,0.0535627947403619
2013-12-31,GGBR4,9.49,63699714.0,0.05652906524976376,0.0535627947403619
2014-01-31,GGBR4,8.88,116241317.0,0.05918110980768024,0.0535627947403619
2014-02-28,GGBR4,7.48,119232747.0,0.07705861847123306,0.061474055365660626
2014-03-31,GGBR4,7.55,78111012.0,0.076689614356463,0.061474055365660626
2014-04-30,GGBR4,6.96,49431998.0,0.08099401780789114,0.061474055365660626
2014-05-31,GGBR4,6.96,102973755.0,0.0882281467066258,0.06580841564623462
2014-06-30,GGBR4,6.76,64082156.0,0.09019108492967289,0.06580841564623462
2014-07-31,GGBR4,6.98,76876924.0,0.08697882735976831,0.05866359233053866
2014-08-31,GGBR4,6.8,59374518.0,0.08829430764500364,0.05866359233053866
2014-09-30,GGBR4,6.18,62920336.0,0.0930211838404754,0.05866359233053866
2014-10-31,GGBR4,5.82,92564684.0,0.09690859945365798,0.05866359233053866
2014-11-30,GGBR4,5.74,66335181.0,0.08762745269846424,0.05475839407306076
2014-12-31,GGBR4,5.05,58662231.0,0.09395166339190238,0.05475839407306076
2015-01-31,GGBR4,4.8,76536070.0,0.09699825558712212,0.05475839407306076
2015-02-28,GGBR4,5.36,64473454.0,0.09126379265109606,0.05475839407306076
2015-03-31,GGBR4,5.39,79993185.0,0.0972183375607797,0.05777955703707019
2015-04-30,GGBR4,5.33,51081879.0,0.09772547533322624,0.05777955703707019
2015-05-31,GGBR4,4.62,100066098.0,0.08664895383000769,0.06151421578768425
2015-06-30,GGBR4,3.99,64077719.0,0.09243384464405664,0.06151421578768425
2015-07-31,GGBR4,3.15,29095066.0,0.10078549077478645,0.06151421578768425
2015-08-31,GGBR4,2.83,50502295.0,0.10445243268736597,0.06102124973691394
2015-09-30,GGBR4,2.94,127927871.0,0.10352025491866376,0.06102124973691394
2015-10-31,GGBR4,2.92,33904975.0,0.02433236505249905,0.03344727609765646
2015-11-30,GGBR4,3.31,83832632.0,0.02369094050977594,0.03344727609765646
2015-12-31,GGBR4,2.52,24267480.0,0.025411693854800667,0.03344727609765646
2016-01-31,GGBR4,1.95,52640386.0,0.0270520351116677,0.03344727609765646
2016-02-29,GGBR4,1.91,44788757.0,0.027040224243654005,0.03344727609765646
2016-03-31,GGBR4,3.53,112112605.0,-0.10795829284442421,-0.029386506259322924
2016-04-30,GGBR4,4.23,105133206.0,-0.1013102621808472,-0.029386506259322924
2016-05-31,GGBR4,3.02,97809590.0,-0.13060314059405814,-0.053871096863631375
2016-06-30,GGBR4,3.19,66778303.0,-0.12786778314130798,-0.053871096863631375
2016-07-31,GGBR4,4.2,77403053.0,-0.1158358818927402,-0.053871096863631375
2016-08-31,GGBR4,4.94,135659653.0,-0.12135215606638433,-0.06765520429865589
2016-09-30,GGBR4,4.82,105067818.0,-0.12214772904521116,-0.06765520429865589
2016-10-31,GGBR4,5.99,98715347.0,-0.1097214244177181,-0.06765520429865589
2016-11-30,GGBR4,7.38,201481101.0,-0.04787323927626025,-0.04306752873636615
2016-12-31,GGBR4,5.88,69091803.0,-0.05379736122418427,-0.04306752873636615
2017-01-31,GGBR4,6.64,96443535.0,-0.05066693127114209,-0.04306752873636615
2017-02-28,GGBR4,7.05,120268905.0,-0.047337385921706394,-0.043262716392832246
2017-03-31,GGBR4,5.93,84518736.0,-0.04954539504631247,-0.043262716392832246
2017-04-30,GGBR4,5.34,89868152.0,-0.05232413380444272,-0.043262716392832246
2017-05-31,GGBR4,5.19,101627603.0,-0.020602491684106633,-0.025694827921703745
2017-06-30,GGBR4,5.6,89574427.0,-0.019794342061802972,-0.025694827921703745
2017-07-31,GGBR4,5.8,84849612.0,-0.019365712222463832,-0.025694827921703745
2017-08-31,GGBR4,6.46,172911922.0,-0.01661720907594143,-0.014717725587550561
2017-09-30,GGBR4,6.02,86745112.0,-0.017287963861304653,-0.014717725587550561
2017-10-31,GGBR4,5.97,175860266.0,-0.01739808981193229,-0.014717725587550561
2017-11-30,GGBR4,6.06,240313157.0,-0.01864036241939573,-0.019739081208063593
2017-12-31,GGBR4,6.77,83567609.0,-0.01755434441757853,-0.019739081208063593
2018-01-31,GGBR4,7.88,271710499.0,-0.01592325242364059,-0.019739081208063593
2018-02-28,GGBR4,9.09,320253748.0,0.027538506480103375,0.019916108804862942
2018-03-31,GGBR4,8.5,101470110.0,0.028618334520243174,0.019916108804862942
2018-04-30,GGBR4,9.13,60075066.0,0.02730717702858902,0.019916108804862942
2018-05-31,GGBR4,8.14,208720646.0,0.023154865344939473,0.020214189713602695
2018-06-30,GGBR4,7.65,180085077.0,0.02409158423490732,0.020214189713602695
2018-07-31,GGBR4,9.18,136300162.0,0.021568015665268548,0.020214189713602695
2018-08-31,GGBR4,8.89,123964538.0,0.03810924120453942,0.03782076720460194
2018-09-30,GGBR4,9.53,174290458.0,0.03660455191746515,0.03782076720460194
2018-10-31,GGBR4,9.01,508573277.0,0.037743808666973314,0.03782076720460194
2018-11-30,GGBR4,8.66,192882695.0,0.05699739709754184,0.05537570484288056
2018-12-31,GGBR4,8.29,131141205.0,0.05805163434391767,0.05537570484288056
2019-01-31,GGBR4,8.75,221827322.0,0.05628546627542425,0.05537570484288056
2019-02-28,GGBR4,8.47,144709168.0,0.11221446232638409,0.10322310151587875
2019-03-31,GGBR4,8.52,148786450.0,0.11271641935750562,0.10322310151587875
2019-04-30,GGBR4,7.96,211309909.0,0.11751870749774031,0.10322310151587875
2019-05-31,GGBR4,7.85,118743881.0,0.11647159485295386,0.10262124565467699
2019-06-30,GGBR4,8.6,98703894.0,0.10994901414772137,0.10262124565467699
2019-07-31,GGBR4,7.78,195697105.0,0.11637567462973152,0.10262124565467699
2019-08-31,GGBR4,7.32,141440204.0,0.11369832544541299,0.0851946531633882
2019-09-30,GGBR4,7.49,238774207.0,0.1125842523098051,0.0851946531633882
2019-10-31,GGBR4,7.64,197270762.0,0.095975350942468,0.07288105847784206
2019-11-30,GGBR4,9.7,175649895.0,0.08174502340049998,0.07288105847784206
2019-12-31,GGBR4,11.41,212421317.0,0.07251947993843547,0.07288105847784206
2020-01-31,GGBR4,11.44,213008149.0,0.07135911658573843,0.07288105847784206
2020-02-29,GGBR4,9.66,396638876.0,0.08459857145617573,0.06307061930971279
2020-03-31,GGBR4,5.74,309087546.0,0.11966250743344886,0.06307061930971279
2020-04-30,GGBR4,6.71,177977261.0,0.10838493202817681,0.06307061930971279
2020-05-31,GGBR4,7.67,365055957.0,0.07460744911463124,0.04764254252330913
2020-06-30,GGBR4,9.15,233419804.0,0.0664943139039415,0.04764254252330913
2020-07-31,GGBR4,9.97,183599494.0,0.06276340142796727,0.04764254252330913
2020-08-31,GGBR4,10.91,275574445.0,0.055331515539313994,0.04534862450119751
2020-09-30,GGBR4,11.89,355212569.0,0.052432486110552616,0.04534862450119751
2020-10-31,GGBR4,12.46,290436226.0,0.06698093820061934,0.050354657790120855
2020-11-30,GGBR4,12.98,307308716.0,0.0653483228356053,0.050354657790120855
2020-12-31,GGBR4,14.13,259899668.0,0.061472484242272155,0.050354657790120855
2021-01-31,GGBR4,13.44,362409822.0,0.06352409104953373,0.050354657790120855
2021-02-28,GGBR4,14.95,504238523.0,0.10050482075701994,0.0840887618560617
2021-03-31,GGBR4,17.53,684492781.0,0.08895287151008582,0.0840887618560617
2021-04-30,GGBR4,19.27,642533731.0,0.08144542934931376,0.0840887618560617
2021-05-31,GGBR4,19.32,270045018.0,0.12854876515180108,0.12152989190879966
2021-06-30,GGBR4,17.38,493307660.0,0.13964735468785325,0.12152989190879966
2021-07-31,GGBR4,18.08,381209903.0,0.13558380400134948,0.12152989190879966
2021-08-31,GGBR4,16.92,335245110.0,0.23326561550131159,0.1849351610278691
2021-09-30,GGBR4,16.39,637196676.0,0.24208516055794982,0.1849351610278691
2021-10-31,GGBR4,16.27,267208868.0,0.36488494733179216,0.24007722769090983
2021-11-30,GGBR4,16.69,622967484.0,0.3790155991673953,0.24007722769090983
2021-12-31,GGBR4,17.63,157553546.0,0.36112350699683493,0.24007722769090983
2022-01-31,GGBR4,18.01,285330435.0,0.35613904378894357,0.24007722769090983
